,text,label
4330,[USER] bitch,0
21329,slap my hoes with a rake fake make great cake illuminati,0
21173,she feelin a young niggah,0
2657,"[USER] [USER] what the holy fucking hell is going on at the epa, those over-zealous cunts, i can't wait for 2016",0
18776,rt [USER]: i don't understand i don't even fuck with these bitches but i'm so relevant to them though 😴,0
6944,"[USER] [USER] [USER] [USER] steek d morele vinger maar in j neus, zelfde soort types bij nato stenigt vrouwen by bosjes",0
6534,[USER] shine bright like a bad bitch,0
24735,my flow sicker then then the bitch magic johnson was lickin,0
25258,yo bitch look like a boogawolf,0
14655,rt [USER]: ebola not scary at all while yall worried about ebola ima b getting hoes,0
2367,[USER] pussy,0
25280,"you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*",0
19556,rt [USER]: i need some phenomenal head. like someone who was born and breed to eat pussy. someone who is an adept when it cums to tong…,0
14793,rt [USER]: these hoes out of control [URL],0
1100,“[USER]: [USER] 👀👂 a bitch is all ears...” my mama told me not to talk to bitches so...😴😂jk,0
24396,"hate when hoes caption shit ""who is she"" lol shit is hella cheesy",0
4279,[USER] do you work today niglet?,1
23908,you should probably go clean your nasty pussy and not worry about wtf i'm doing.,0
8436,bruh went so hard on that bitch he deserves pimp of the year,0
15854,"rt [USER]: bitch fucking fuck brandeis. go o' connor. fuck o' connor. fuck brandeis. just kidding, h-town helotes flexes, bitch. 😂😂😂 …",0
11704,i'm the bitch that a come out n sweats n still have ya nigga checking for me😎,0
4013,[USER] bitch nobody want you,0
22540,this is great rt [USER] loser & coward [USER] grabbed my iphone and threw it in the street. he's a pussy. [URL],0
22869,until you hoes start actually fucking with me then i'll give props but until then you hoes trash 👎👎👎💁👏👐😊,0
16906,rt [USER]: foh rt [USER]: [USER] lmao 6′0 but i’m hella skinny so bitches don’t like me,0
305,"""[USER]: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. 😴""",0
21322,sixten just shoved like 8 oreos down his throat,0
23265,"where's my money, bitch?",0
21099,secondary playing like hoes.,0
14327,rt [USER]: hahahaha basic bitches so funny,0
10040,hell yeah that bitch gon' go ham,0
34,""" im done with bitter bitches its a wrap for that . if you a angry bird theres a app for that """,0
16257,rt [USER]: it ain't nuttin to cut that bitch off.,0
16208,rt [USER]: u famous niggas ruined the game by jacking up the price on the pussy. - michael paul budden.,0
21947,the african goshawk (accipiter tachiro) is a species of bird of prey in the accipitridae family. fou [URL],0
11865,if she wears these to dinner then she's paying for her own food because im treating that bitch like a stranger..... [URL],0
1614,“[USER]: i feel like twerking 😂😂” this is why yo pussy stank 🙅,0
5773,[USER] [USER] i haven't seen that hoe,0
2902,[USER] [USER] ima get this so every time i throw trash away its where it really belongs [URL],0
13676,niggas spend $500 just to look good for a bitch they wouldn't even buy 99 cent burger for,0
5681,[USER] [USER] yall aint gon get a stitch of pussy....,0
24726,my bitch is in town [URL],0
6216,[USER] and bullying? i didn't know u could bully over the internet?? and the bitch came at me so idk why u in my mentions bruh,0
10428,i could never bring myself to fw a bitch or nigga that wears everybody else shit like um no your broke & bummy ya fuccing boof 😂😭✋😩,0
302,"""[USER]: he's a hoe , i can't""",0
18573,rt [USER]: this bitch don went super saiyan 5 at walmart [URL],0
22021,the ghetto hoes love feeling a nigga abs ya heard me,0
16752,rt [USER]: project drugs&bitches,0
8698,chill bitch we ain't in love,0
17527,rt [USER]: royals win!! kc with a 2-0 blanking of the yankees to take the series in the bronx! be royal kc,0
4541,"[USER] someone gave me a nip of baileys irish cream coffee, what can i use it with,suggestions?",0
13122,me and my bitch song ifihadme1 [URL],0
11764,idiotic censorship drive by france president fails to understand that he's empowering jihadis by censoring the internet wholesale fail,0
8611,cant wait! rt [USER] all niggas wanna do at 45 is pop viagra and pop young bitches,0
12115,inde jus got me all hype at work!! i knew my bitch candace ain't die,0
18925,rt [USER]: “[USER]: [USER] you have no sense of humor so back off their backs”  ur a lil bitch and im 10,0
8694,chicks be mad at me for tweetin about hoes like i'm talkin about a specific someone lol sorry ladies if the shoe fits then wear it,0
13345,my dog just lifted her leg to pee. she's such a butch bitch.,0
3814,[USER] ain't no love 4 these hoes,0
6460,[USER] pussy,0
16860,"rt [USER]: but yall make the mutual decision to have sex on the first date, but she's trash? what kind of math??",0
21657,stupid bitch 😡,0
11918,if you attractive people just gone up and assume you got hoes,0
7942,and by yall i mean.... whoever running back telling tunchi wtf i'm doing that's not my nigga dog niggas nd bitches 💯,0
112,"""[USER]: the fuck be wrong with these bitches?"" nobody knows",0
9159,early bird catches the worm 👌,0
6179,[USER] thats thot pussy? 😂,0
4287,[USER] should have fucked that bitch up,0
7388,"[USER] this, this, this. pack it up and head to nyc, please. enjoy being called a hick for a few years, come home humbled. plans",0
24848,paper ova pussy,0
2100,"' i'm not gon ever be that niggah that hit 300 likes on every picture , but i get whoever i want period . 󾌴󾭻󾌬... [URL]",0
15938,rt [USER]: if you not gator you gator bait gator nation,0
14886,rt [USER]: this bitch needs to be ray rice'd [URL],0
11050,i named my dick the truth cuz bitches can't handle it lmao,0
14539,rt [USER]: i hate trailer trash 😷,1
18175,rt [USER]: best twitter beef all time was when [USER] called out barbara hoe ass for cheating on her college bf with some pa…,0
22766,tweakin hoe,0
683,best song to have sex to bitches love sosa bang bang,0
18764,"rt [USER]: [USER] [USER] [USER] [USER] bitch you ugly as fuck, are you a fuck tranny ? get alligator face as…",0
2934,[USER] maas mermaid and sharkette pussy,0
3651,[USER] u can just ask him to suck his dick not that hard white trash,0
14808,"rt [USER]: crooked number followed by shut down frame, love it. yankees",0
17619,rt [USER]: having one is stressful... rt [USER]: having a lot of bitches seem stressful,0
6704,[USER] someone on facebook made a status defending him so i dropped a bomb full of knowledge on that bitch and unfriended,0
17392,"rt [USER]: too many faithful girls are single, and too many hoes are taken.",0
242,"""[USER]: eli manning just threw his nfl-leading 27th interception of the season."" lmao trash",0
4810,[USER] wya bitch,0
25031,"the sassy clerk at the post office was curious why i was getting packages from japan, bitch i'm just buyin toys",0
12991,"love when the bitches take selfies with their tongue out, just gearin up for that money shot",0
22772,"twitter has taught me that there are so many bitch made niggas in the world, don't be fooled",0
18199,rt [USER]: boy went trick or treating at charlie sheen's. dada not jealous cause all charlie gave out was really good candy and by cand…,0
6657,[USER] u can bring that bitch to.,0
4501,[USER] bitch tits,0
6266,"[USER] i never played halo, too busy slaying bitches",0
3128,"[USER] lmao i've always wanted to ski..bust my ass or not i'm innat hoe, fit and all.",0
17663,rt [USER]: never trust a bitch that try to be a side bitch,0
8470,but carl is a bitch 😎,0
22524,this hoe reathie be tripping 😂😂😂😂,0
14929,rt [USER]: “[USER]: [USER] wussup bitch”nun finna take it in,0
10936,i like a hoe that like a hoe just for my amusement,0
14679,rt [USER]: [USER] the afl now has an american draft system bear brother! couple of yanks are on the playing lists at so…,0
2726,[USER] lmaooo roosters is hot trash bro u know it,0
15018,rt [USER]: if this bitch don't just go through the freaking packet 😒,0
10079,"hey. [USER]. don't be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws. m,kay?",1
19071,rt [USER]: y'all some bitches [USER],0
21583,"spending money on these hoes , nigga you aint fuck shit ❗️",1
23874,you niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.,0
14757,rt [USER]: my favorite episode of friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho…,0
6192,"[USER] translation: ""i like how i dont really have to think about it"" or ""i dont think queers deserve a happy ending""",0
24983,stupid fucking metal bird,0
15743,rt [USER]: when you see bae retweet or mention some hoe [URL],0
25211,why niggas put heart eyes under everybody pictures? 😩 then it be them poo la la hoes.,0
5009,[USER] nah bitch you like pookie from new jack city,0
12413,juniors are still pussies,0
7869,"all yall bitches fake an wanna b's get yall life,",0
22274,these hoes pickin and choosin.. that's why these niggas stickin and movin,0
9813,got your bitch with me right now.,0
13591,niccas be gassing hoes they never gone pop .. smh ... prolly never gone meet her! wasted energy,0
4561,[USER] shouldve caught it the first time nigger,0
5348,[USER] that white bitch is a g for choppin that whole line of niggas 😂😂,0
20553,rt [USER]: latina pussy be like [URL],0
20560,rt [USER]: [USER] out here sending hoes clean off fse !!!!😂😂😂😂,0
22032,the homiez bitches like my homiez,0
6126,[USER] [USER] [USER] hey tea bagger the law made it a felony to keep and collect the records. get your facts straight,0
12267,it's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... thats a problem,0
22717,"took yo bitch and gave her back, my bad.",0
6015,[USER] [USER] [USER] david block that bitch,0
16428,"rt [USER]: lmfaooo, like is this bitch alanah serious ?",0
4731,[USER] bruh we can finally roll like rednecks (': ((drug dealers)),1
17081,rt [USER]: i ain't never had a basic bitch.. never will 💯,0
21402,"so i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags imagine her face",0
16748,rt [USER]: when someone's phone goes off in the cinema i want to jump across the seats and fly kick dat bitch.,0
4335,[USER] mhm bitch don't play with your life 🔫,0
23376,"why no boycott of racist ""redskins""? redskins change the name change the mascot",0
22418,this bitch couldn't pull a ugly desperate dike if she wanted,0
2450,[USER] niiice my nigga schinder pullin hoes,0
11542,"i'm done crying. i'm done being worried! ain't no bitch in me, or is stupid written over me",0
15740,rt [USER]: lmfaoooooooooo trash ass falcants rt [USER]: lmfaooooooooooo ya stink [USER],0
13614,nigga got lean pong i know niggas be outta there in that hoe,0
22040,the leftist/homosexual war on the catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,1
1508,“[USER]: i try to keep all my bitches on lay away” same way i feel,0
20208,rt [USER]: when you see bae retweet or mention some hoe [URL],0
3756,[USER] [USER] bitch you just an inch taller than me 👏👏 & we normal height jessyca and daysi are just some short bitches 😂,0
7105,[USER] sounds like a bad bitch.,0
12050,im smoking good n my bitch conceited! --- [USER],0
18118,rt [USER]: niggas cheat on the most loyal most beautiful women with fucking trash,0
15125,rt [USER]: i'm tryna be like steez 💯 bro got dem hoes rir,0
18409,rt [USER]: don't know how you yankees fans listen to kay every night. absolutely brutal. just nonsensical blah blah blah blah. radio n…,0
21887,that pussy fat whatchu feeding it?,0
15173,rt [USER]: if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh,0
10899,i kno it's upside down cunt [URL],0
1654,"“[USER]: .[USER] shut up, faggot.”😂set himself up",0
3912,[USER] [USER] [USER] do it i fucking dare you faggot,0
14732,rt [USER]: floyd mayweather stay with a badd bitch lol,0
24370,gotta 9 for the bitches outta line,0
1795,“[USER]: “[USER]: stills get no pussy** [URL] he's jus being rational” a fag,0
11642,i'm old school i'll smack a bitch,0
9012,does sza have freckles on her pussy too?,0
22971,watching the nigger movie menace2society. trying to learn more about the enemy. good reconnaissance.,1
1253,“[USER]: all these hoes been passed around to a cleveland niggah”,0
24428,"hoes like when you honest, they say it's different.",0
5802,[USER] u smokin that 87 bitch,0
6267,[USER] probs that fag vhia,1
6786,[USER] after a 2 day bitch fest maybe,0
16059,"rt [USER]: feb 2015 jordan 4 retro remastered ""oreo"" 314254-003 [URL]",0
12600,lmaoooo.... «[USER] jesus healed folks wit leoparcy but yall hoes wanna get leopard print tattoos»,0
10141,hold up women leaving good men for some quotes they seen a nigga with no girl post on instagram that he copied on google...u hoes crazy ✌️✌️,0
18786,rt [USER]: smh nigga is mildly retarded rt [USER]: lmfao rt [USER]: if griff wasn’t injuries we’d legit be 6-1,1
10915,i know that karma's too real so i hope you doin' cool.. but still stupid ass bitch i ain't fuckin' with you.,0
5936,[USER] [USER] [USER] like what u bitches wantttt (dmx voice)😩😩😩,0
21730,taco bell is super trash when you're sober,0
22651,"thw white iron band plays this weekend in fargo,nd at the aquarium(21+) ,friday(10-29-10) with charlie parr. the next night,saturday...",0
13140,"meet india’s amazing, death-defying monkey king → [URL] [URL]",0
18037,"rt [USER]: i hate typing something so detailed & somebody respond with ""huh?"" bitch i'm finna type the same thing twice dumb bitch",0
5663,[USER] you say waste a draft pick on manziel when we have mallet. that's why i'm telling you to delete your account. you're retarded,1
7362,[USER] he actually good lol don't hoe him. but i mean that's some road to glory shit >go to northern illinois* *undefeated & heisman*,0
8465,bussy rt [USER]: is that avi pussy poppin on a handstand??,0
1356,“[USER]: [USER] lol what else do we have in common nigga hate sleeping in the heat”😂😂 summer is for the birds,0
15562,rt [USER]: [USER] [USER] [USER] [USER] [USER] [USER] [USER] big booty hoe,0
1943,“[USER]: [USER] my ananconda don't want none unless u clean those shitty buns hun 💩😩”,0
9352,finally got my medicine and crackers!,0
19830,"rt [USER]: ""[USER]: so i basically become a fearless bitch when i'm mad""",0
597,"""who the fuck you callin jiggaboo, nigga?!""",1
6942,"[USER] don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard",0
14435,"rt [USER]: life's a bitch, because if it was a slut, it would be easy.",0
12254,it's iguanas out this bitch n er thing,0
21031,s/o to the homie [USER] niggah stay making bomb food when we high af,0
2118,"' just was old to me , a lil proton feel me ? some bitches that's gon feel me , some niggahs that won't kill me .",0
13156,"met this bitch online. call her my ""e-bae""",0
23940,you’re a bitch rt [USER]: ain’t seen y’all lose that bad since… rt [USER]: at work slitting my wrists currently. thanks tom brady,0
13900,"ohkay ma texas bitch keep textin me , callin cryin stressin me bout where i been but i've been with another bitch allegedly 👌",0
4063,"[USER] breeding a nation of pussies, now how the hell is a man, a man...if he's a pussy! i'm concerned, we have pussies & psycho's!",0
7543,[USER] 😭😂 boa i'm trying see if that bitch was going or not . me & vick stay agru about he don't get hoes😂,0
16098,"rt [USER]: [USER] [USER] so damn stupid, someone needs to sit that bitch down & explain to her that communism is a p…",0
10246,i ain't finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top,0
23397,why you let these hoes tear what we had apart you shud be beware beware,0
20962,remember when i would spank everyone in meme wars? because i do faggots,0
1889,“[USER]: [USER] luhv u tioo!a!!!¡♥♥” drunk bitch lol,0
10746,i hate texting boring bitches,0
5824,[USER] not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!,0
10161,horny japanese milf showers and toys her soaking wet pussy [URL],0
12662,let a niggah try me,0
19547,rt [USER]: i'm not telling you to like al green or otis redding! stop missing the point. just don't call them trash & tell me you…,0
13068,"man, i got fucked within an inch of my life this evening, i'm so unbothered by that bitch 😩😂😂 carry on",0
6493,[USER] bitch where u be fuck nigga,0
12062,im tired of all these weak ass men in my mentions tellin me why it is ok or justified to punch a woman in the face. that shit is bitch made.,0
20447,rt [USER]: u ain't sailor moon bitch,0
13488,mykel stay wit all the bad bitches 😂😭😒,0
14446,rt [USER]: wen u look liek trash n sum1 complimentz u [URL],0
22101,the world will be a better place when bitches like her dies lonely [URL],0
12540,kicking niccas tf outcha mentions like [URL],0
21324,skippin spanish class the rest of this week fuck dat bitch,0
12457,just purchased my first trenta iced coffee....this is a slippery slope,0
14083,"psa: reduced fat oreos are waxy and don't soften properly when dunked in milk. stay away from them, they're unnatural! dietsch mi et [USER]",0
23027,"welcome to our land of dispossession! [URL] check out the evil, racist whitey sitting on steps etc. ""reconquista, woo hoo!!",0
4488,[USER] niggah you gay!,0
10807,"i have better things to do, like drive my yellow fucking lamborghini",0
15860,rt [USER]: rt [USER]: ok i'm watching mook vs lux....neither of them was good... but mook won 3-0 ..this wasn't close to me vs hitm…,0
9271,"everywhere you look, all you see is hillbilly deluxe... big timin in a small town. small town problems never said it was a bad thing brooks n dunn",0
17511,rt [USER]: [USER] gunna have me screaming at bitches and shit..lol,0
16699,"rt [USER]: ""omg october is gonna be the best month ever""   basic bitch",0
1398,“[USER]: an inning and a half away from alex rodriguez being eligible to play. just a thought. yankees mlb” omg. feel an ulcer.,0
18779,"rt [USER]: ""[USER]: these hoes got more bodies than a cemetery🐸☕️.""",0
24480,i hate my manager so much she makes me wanna throw silverware at her stupid bitch ass,0
13415,my new bitch finer than a mf but i don't understand shit she say 🙉,0
10721,i hate bitches that have attitudes all the time,0
4999,[USER] [USER] fuck em right in the pussy,0
4599,[USER] that bitch was going or nawl,0
14981,"rt [USER]: he said "" like u got the money to do that ""😂✋ don't forget i'm not yo ex bitch, i ain't broke. 💯",0
12371,jihadis turn washington national cathedral into mosque for friday prayers [URL] lny hbt c cot tea party gop t gdn,0
12191,it be so good to not gotta woyke in da moanin. i da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,0
3633,[USER] you a fucking wigger so stfu,0
960,👀 rt [USER]: this hoe got a school shirt on sucking dick 😩😩😩😩😩😩,0
3681,[USER] when a bitch look his way [URL],0
6062,[USER] jordan's are trash,0
8785,crop top and some high waisted shorts way to not look like an underage cunt lmfao,0
3263,[USER] that's what i call a crash dummy hoe,0
7890,almost got in a fight with a southwest faggot at the carnival lol,0
21821,that bitch a tha tha,0
16377,rt [USER]: nigga wanna bitch about a party y'all know my address knock at my door,1
8295,bitches be mad they mane nigga gettin snatched up by all these whore yah pussy prolli wack ctfu,0
3325,[USER] heyyyyyyyyyyy fag boy am i gonna watch you play?,1
20386,rt [USER]: final debate clean-up: journalists sure know how to trash a lobby... wcvb poli wcvb [URL],0
22290,these lil niggas can't hang big shit poppin bitch and big my first name,0
23539,ymcmb always get caught up with strippers. tyga actually had a child with one. niggas get rich a buy bitches,0
23421,wish i had a bad bitch tonight where they at?,0
3628,[USER] [USER] [USER] [USER] [USER] lmao this nigguh,0
19763,rt [USER]: chantel isn't a side hoe bc apparently she's lesbian. im done with life. all these months hating her for no reason.,0
8949,"destiny's child song ""say my name"" is the insecure bitches anthem.",0
3934,[USER] so she's retarded?,0
23740,you bitch hole you never text me back.... can you guess who this is... — haha i never text anyone back my bad [URL],0
15349,"rt [USER]: how other mfs tell me gm damn near every mornin , an my bitch don't even tell me gm an she be wide tf awoke 😒 wtf type shit …",0
13374,"my house is so piece full, thank god these little jungle bunnies are outta my face",0
4729,[USER] ok chill love bird lol,0
18080,rt [USER]: [USER] [USER] bitch should've got out of her yard,0
18482,rt [USER]: i love being loyal to one person ☝️fuck having hoes 👫👏😌🙈,0
7341,[USER] [USER] bitch please i'm a stud,0
22612,"this song is the truth.... ""i wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me""",0
9167,early worm gets the bird bsl fe good morning [URL],0
16005,rt [USER]: i call myself fat amy so twig bitches like you don't call me it behind my back.,0
1709,“[USER]: lol someone told me i had hoes so i sent them this😂😂😂 [URL],0
1774,"“[USER]: [USER] just think if alex won some games!” that sorry son of a bitch will never ""win"" us a game",0
6443,[USER] [USER] [USER] bernstine is chi sox jew fag.,1
2920,[USER]  gun sales have skyrocketed. gun crime has fallen sharply. any claim to the contrary is using fuzzy math.,0
1722,“[USER]: i don't like popeye's spicy chicken 😡” them bitches be on 10 boa you trippen,0
6644,[USER] meet up then and stop hitching out and back your words up pussy,0
1823,“[USER]: [USER] [USER] yall partners in crime” that's my bitch she can't ride solo,0
24451,[URL] arial rose – athletic asian babe plays with her pussy after exercising [URL],0
3410,[USER] get into devil first bitch! roasted.,0
8494,but why did this bitch just follow me...don't even like u [USER],0
14476,rt [USER]: i'm a pussy,0
20398,rt [USER]: school is so pointless. im just trying to pass the class and get out this bitch,0
21555,"soon [USER] will be to ""fuck backtrack"" and i can't wait because fuck those faggots.",1
1304,“[USER]: [USER] find a loyal ho”  [USER] 😉,0
18259,"rt [USER]: [USER] hell nahh. if a bitch had respect for her own damn body, she wouldn't wear that shit in public.",0
24346,get over it pussies,0
15115,rt [USER]: rihanna really is trash,0
24375,greatwhiteprivilege: straight people are like “can we all just be nice to each other” and queer people are... [URL],0
8083,ay cuh its hot af . im finna go buy yo bitch some ice cream . lol,0
22260,these hoes getting outta hand mane,0
14772,rt [USER]: valentines day is just an extra christmas for bitches blood,0
14406,rt [USER]: black americans are worse off under bho [URL] well researched article...bound to elicit cries of uncle tom …,0
10461,i don’t talk trash regarding sports.,0
20861,rt [USER]: fuck half the bitches at mount rainier  i only fucks wit a few,0
21340,slut i ain't playin' go find a white crayon and color a fuckin zebra.,0
17529,"rt [USER]: yanks have a cocktail called an ""irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 …",0
23085,what jealous hoe made this? [URL],0
21880,that one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt,0
1668,“[USER]: shoot that nigga and his shorty bitch 🔫😂” ‼️‼️,1
16343,rt [USER]: [USER] you mean like the yankees did this year when they prioritized a farewell tour over a playoff run?,0
21480,some girls think being a bitch and having an attitude is attractive. who tf made you think that??,0
24412,"her pussy like me, her heart like fuck it.",0
16163,rt [USER]: “[USER]: my girlfriend not allowed to have milkshakes.. let that hoe bring one boy to the yard.. and watch what …,0
19848,rt [USER]: guys say “don’t wear leggings if you don’t got no ass” &i see you pussies walking around in muscle shirts without any mus…,0
12323,its what we call bitch ass ness rt [USER]: if a nicca tell a female another man got mad girls throwin salt that man gay straight up,0
14845,"rt [USER]: ""ate pussy for the first time today. all i have to say is ... i think i may have a new favorite food""- michigan",0
1311,“[USER]: “[USER]: [USER] shit where you from”  baltimore...” man them hoes fine & crazy,0
20892,rt [USER]: if you're gonna trash talk my piercings don't say it in front of my best friends 😂😂😂😂,0
9540,fuck them bitches😭😭😭,0
10200,how mich time the p o p hold it down nigga bitch catch?,0
13054,man it's some bad built bitches in san antonio.....& if u can't wear a thong on the beach yo ass bet not retweet this,0
2493,[USER] shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe,0
7930,an if u aint a hoe get up out my trap hoooouusssee!!!!,0
1809,“[USER]: “[USER]: this bitch gmfu.”  you huh?” huh lol,0
21207,she sharing her hoe... she know though.. at least i hope she do. lmao!,0
20343,rt [USER]: ugly bitches definitely disguste me 😖 ewww yuck!,0
17222,"rt [USER]: happy birthday, bob newhart! the comedic legend turns 85 today: [URL] american masters [URL]",0
19593,rt [USER]: why are pussy farts so embarrassing ? 😂😭😭,0
20784,rt [USER]: “[USER]: i did use to buy 2 tees n wear both dem bitches at the same time”lame ass lol,0
3333,[USER] lol i will be there in the morning hoe,0
3251,[USER] quit being a pussy,0
5580,[USER] man bring yo bitch ass here ion give a dam bout yo mf attitude,0
3662,[USER] ill fuck you til you love me faggot,0
13882,oh please. you're a pussy,0
15762,"rt [USER]: “[USER]: esj got some ugly hoes yeah, and them leon g. students ain't making no better. 99.9 of em fugly.” you ain't lyi…",0
19363,rt [USER]: i done had everything you hoes ever wanted s|o to my daddy. nigga w the money!!!!!,0
23400,why you stressin bout a bitch .,0
9413,"for guys ?bros over hoes?. for girls ?chicks over dicks?. for me, it?s ?whoever has my back over the fake ass people, any day?",0
1737,“[USER]: “[USER]: depressed but i got hoes” same”,0
17399,rt [USER]: these hoes ain't shit 😂😂💯,0
7588,[USER] [USER] like i really want a rafter monkey,0
14879,rt [USER]: if this was high school er body catch a's hoe lmao 😭😂😂😂 [URL],0
9350,finally done wif mock regents 😌,0
12479,just tied my right shoe while driving on the freeway if that ain't swag bitch then i don't know what is,0
14496,"rt [USER]: ""i'm a soft more""😂😂😭 hoes dumb man",0
9713,go cry about it joey. just like the little bitch you are,0
10994,i love how bitches be talkin how the single life is the best life then bitchin and complaining how they need a boyfriend wtf,0
8581,can't save these hoes,0
17348,"rt [USER]: [USER] [USER] [USER] yea m8, fire crotch igniting your sisters pussy since '06",0
7702,about to go watch dis bitch birth the devil kinky [USER],0
23026,weird frosted colored lipgloss is weird...,0
17562,"rt [USER]: rick scott takes 49% of vote, charlie crist takes 46%. scott wins second term: [URL] say fie flap ol [URL]",0
3866,"[USER] lets get a group together & do something negro, i'm home",0
1581,"“[USER]: [USER] [USER] nigel, you don't think he knows what he did was dumb? how smart are you?” shut your bitch ass up",0
18153,rt [USER]: oh you missed bitch- bitxhes who got socked in the face,0
8671,charlie horses suck ass ouch,0
5701,[USER] lmaoooo i'm calling her a hoe and i'm mad? shutcho uglass up,0
15215,rt [USER]: if my girl get in a fight with your girl you better be ready to fade too cuz i'ma knock you out then go help my bitch stomp…,0
21604,step up and take your oppurtunity! fresh faces i ubb hoosiers,0
9355,find a big butt bitch somewhere and get my nuts kissed 🎧🎧📼🎵🎵🎵,0
10934,i like rivers he talks a lot of trash you can tell he loves the game,0
4276,[USER] [USER] bitch ion talk to 3 😂😭 shit ion even talk to 1 can you even name 1 ? lol,0
19106,"rt [USER]: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i …",0
14375,rt [USER]: if she lives at home she's a little less likely to cheat on you and be a ho,0
7641,"a girlfriend is almost a bill lowkey. so at this point in my life where i should be gettin outta my moms crib, i'll rather just have hoes.",0
13588,next time you leave magic trash in my jacket try not to have your initials written on them. [USER] [URL],0
15656,"rt [USER]: this the ""i play soccer, cheat on girls, and wear khaki coloured cargos"" haircut [URL]",0
12405,josef just pitted. slight possibility he can make it the remaining 67 laps but i highly doubt it. will need yellow. indy fest,0
7789,all i've asked is for one thing. & one thing only . but i get more then what most bitches could ever have... but still.,0
16961,rt [USER]: we all need to be aware....that's there is alot more going on in this world than ya'll flagrant asses care to know abo…,0
6484,[USER] only bad bitches in $roe r u & [USER],0
4209,[USER] up your ass you little twat*,0
4625,[USER] [USER] [USER] get some money and stop playing that old trash.,0
4102,[USER] lol i already made it. i'm waiting on my brownies to finish 😎,0
1494,"“[USER]: ""darkskin girls ugly"" 🆗🆒 [URL] ass bitch",0
10521,"i don't understand when people say ""yea, my first time smoking i didn't get high""   cause damn that fuckin sucks bruh i was retarded high",0
4094,[USER] fake niggah! they fake!,0
8792,cuffin these hoes man that's where you went bad at. you prolly gettin laughed at cuz everybody smashed that 😴,0
14255,procrastination is really a bitch.,0
23493,y rick such a weak hoe n this season? not a good look fam,0
7225,[USER] haha yeah it's just gonna be a bitch going btw there and illinois on leave mannn. i'm stoked they are tho,0
1503,“[USER]: ready blow this bitch down 🔥 [URL] me 3 rellos,0
7277,[USER] it's goldbar dumb bitch and no my dad wouldn't pick you up he doesn't like faggots like you 😐👌👏,1
11909,if you ain't stevie j's bitch of course you'll call him the scum of the earth.his bitches hooked while they're upset though.,0
3391,[USER] asian pussy?,0
12108,"in the words of lil debbie ""i'm that bitch""",0
8080,awk... u don't like your own nephew / cousins bc our race.. lmao broke ugly bitches fuck them we don't need them,1
13188,modern day singers talk about the same shit rappers talk about lol....hoes,0
3005,[USER] [USER] i bet i can pull at lease 3 bitches with them 😂😂,0
8254,bigots demand recount in idaho gay rights ordinance referendum [URL] t cot tea party tea baggers lgbt,0
11829,if anyone wants to bring me a sweet tea to my party.. that'd make my bday perfect.. well that and cracker barrel 😍😍,0
771,ray rice is still a bitch. [USER] got this one wrong. women fans should be livid! no excuses,0
139,"""[USER]: [USER] nigga you know we hacky sack hoes."" ...nah, i throw no look passes lmao",0
5990,[USER] pussy you can't fight 😴,0
19704,rt [USER]: hickeys hurt i don't see how people always have them hoes .,0
12612,ladies remember other women (including your friends) are trifling you speak too great about your nigga other bitches will try him smh lol,0
17466,"rt [USER]: scientists have recently discovered that bitches, do in fact, be trippin'",0
24207,cheeky lol rt [USER]: i want those all black and yellow 95's again... ughh i ♡ those,0
23289,who needs an alarm when you have the worlds most annoying bird outside your window?!??,0
1184,“[USER]: [USER] haha imma catch ebola trynna keep myself warm lol”😂😂😂 ewww bitch well stay far away from me,0
4027,[USER] ratchet white trash,0
6824,"[USER] the black girl is lighter than every other bitch on here! y'all needa stop playin, fuckin up darkskin girls' body image",0
23281,white trash have taken over every charity organization in the us.,1
20661,rt [USER]: okay okay but. trans birds,0
8469,busted my lip playing ball so now i can't enjoy pussy and this delicious mango,0
20303,rt [USER]: what you bitches fail to realize is these niggas don't really be moving on ✋ they still be fucking with that same bitch ‼️…,0
1953,“[USER]: [USER] wtf bitch!”dasss why i ain't come to practice,0
1254,“[USER]: [USER]   [URL]  hidey hidey hoe! white folk be all noyvous round coloreds,0
20575,"rt [USER]: flavaaaaa in ya ear, that hoe live lol",0
